ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"371011","Firstline supervisors of housekeeping & janitorial workers",2018,"2018","true","true",2298,1176.9183589021086,73030.94429939077,40359.39335253969,0.4054064654701328,105,"firstline-supervisors-of-housekeeping-janitorial-workers","Engineering","14"
"291141","Registered nurses",2015,"2015","true","true",9052,2335.784892300571,73026.90355722493,17093.02984215477,0.11545140114692548,436,"registered-nurses","Engineering","14"
"492020","Radio & telecommunications equipment installers & repairers",2017,"2017","true","true",2829,1305.8309126341712,72998.21703782256,22098.814787688607,0.6327542094290327,134,"radio-telecommunications-equipment-installers-repairers","Engineering","14"
"331011","Firstline supervisors of correctional officers",2018,"2018","true","true",167,317.27272939922074,72972.0119760479,67529.26323240009,0.1031294869638767,10,"firstline-supervisors-of-correctional-officers","Engineering","14"
"432099","Communications equipment operators, all other",2019,"2019","true","true",580,591.272800704826,72950.1,46393.65293941846,0.755807790163052,28,"communications-equipment-operators-all-other","Engineering","14"
"132082","Tax preparers",2015,"2015","true","true",1859,1058.5503990400805,72871.93706293707,58585.138552482415,0.8157774539446553,93,"tax-preparers","Engineering","14"
"119051","Food service managers",2020,"2020","true","true",9338,2372.400534964292,72846.17605482973,18328.84571790618,0.33329564876522505,406,"food-service-managers","Engineering","14"
"251000","Postsecondary teachers",2018,"2018","true","true",102060,7840.612792137205,72834.45904369978,5771.198141476624,2.525416853507911,5136,"postsecondary-teachers","Engineering","14"
"513092","Food batchmakers",2019,"2019","true","true",333,448.01895120558925,72805.15615615615,76498.9733055719,0.12991668116195965,15,"food-batchmakers","Engineering","14"
"194031","Chemical technicians",2020,"2020","true","true",1953,1084.983214097826,72789.67229902714,24538.203837518933,0.9611018919513097,89,"chemical-technicians","Engineering","14"
"391000","Supervisors of personal care and service workers",2018,"2018","true","true",915,742.6495780514502,72788.11475409837,71580.3304115326,0.3389757466853947,46,"supervisors-of-personal-care-and-service-workers","Engineering","14"
"2590XX","Other education, training, & library workers",2018,"2018","true","true",1354,903.4041221891985,72639.46898079764,41809.79754496914,0.41311387650557735,75,"other-education-training-library-workers","Engineering","14"
"17302X","Other engineering technologists and technicians, except drafters",2019,"2019","true","true",14005,2905.331492835709,72583.87333095323,9343.388681506078,1.5063123971744314,674,"other-engineering-technologists-and-technicians-except-drafters","Engineering","14"
"432099","Communications equipment operators, all other",2018,"2018","true","true",824,704.7533247963377,72556.61893203884,35167.3105406146,0.9760065849822003,35,"communications-equipment-operators-all-other","Engineering","14"
"518031","Water & wastewater treatment plant & system operators",2020,"2020","true","true",1471,941.6270806007675,72445.50237933379,22641.438373846435,0.5127819458004823,69,"water-wastewater-treatment-plant-system-operators","Engineering","14"
"516050","Tailors, dressmakers, & sewers",2020,"2020","true","true",462,527.7096908313298,72436.11038961039,109782.37006658292,0.29784074146793144,22,"tailors-dressmakers-sewers","Engineering","14"
"151134","Web developers (Legacy)",2016,"2016","true","true",6751,2017.1974069730124,72401.25996148719,15213.412015415795,1.491309155171423,320,"web-developers-legacy","Engineering","14"
"131022","Wholesale & retail buyers, except farm products",2014,"2014","true","true",2240,1161.9707571304923,72375.25044642857,41435.080337228,0.40128987487936496,102,"wholesale-retail-buyers-except-farm-products","Engineering","14"
"273043","Writers & authors",2019,"2019","true","true",3066,1359.4283391208264,72342.29615133724,26975.36227691101,0.6238654274452112,159,"writers-authors","Engineering","14"
"192021","Atmospheric & space scientists",2020,"2020","true","true",962,761.4841802955516,72282.49584199584,36293.374136088154,2.720886063305115,35,"atmospheric-space-scientists","Engineering","14"
"291141","Registered nurses",2016,"2016","true","true",10073,2463.988297295208,72276.08011515933,16106.629666100771,0.12314805366315791,497,"registered-nurses","Engineering","14"
"512041","Structural metal fabricators & fitters",2014,"2014","true","true",105,251.5760192338961,72257.60952380953,119651.73784507251,0.15135498001160244,8,"structural-metal-fabricators-fitters","Engineering","14"
"273043","Writers & authors",2020,"2020","true","true",3072,1360.7578987845466,72233.17643229167,26862.513978732528,0.6008761974730832,156,"writers-authors","Engineering","14"
"291122","Occupational therapists",2020,"2020","true","true",777,684.3592312290491,72217.07593307593,29329.284294387468,0.21647074964748597,34,"occupational-therapists","Engineering","14"
"2740XX","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other",2014,"2014","true","true",4421,1632.4052068968424,72180.53585161729,17010.278476821262,1.8143114112921899,197,"broadcast-sound-engineering-technicians-radio-operators-media-communication-equipment-workers-all-other","Engineering","14"
"291141","Registered nurses",2014,"2014","true","true",8142,2215.27340386969,72128.75239498894,16570.646505008684,0.10860405420028245,401,"registered-nurses","Engineering","14"
"332011","Firefighters",2015,"2015","true","true",2050,1111.5998423698354,72056.18243902439,18077.84375528108,0.2627173136570799,97,"firefighters","Engineering","14"
"292043","Paramedics",2020,"2020","true","true",587,594.8301170705788,72022.97955706985,99010.96290086856,0.179604317197112,25,"paramedics","Engineering","14"
"475032","Explosives workers, ordnance handling experts, and blasters",2019,"2019","true","true",259,395.11567498053074,72009.88416988417,47632.305495674475,0.45823735570153495,10,"explosives-workers-ordnance-handling-experts-and-blasters","Engineering","14"
"519195","Molders, shapers, & casters, except metal & plastic",2017,"2017","true","true",164,314.4100604922795,71970.56097560975,94709.24704477406,0.2199068498399654,11,"molders-shapers-casters-except-metal-plastic","Engineering","14"
"151255","Web and digital interface designers",2019,"2019","true","true",2264,1168.1796490996962,71962.30212014134,29099.491477101386,1.303141247896699,105,"web-and-digital-interface-designers","Engineering","14"
"292030","Diagnostic related technologists & technicians",2017,"2017","true","true",2516,1231.4768845466601,71957.14030206678,25567.46671148499,0.2585673170239257,133,"diagnostic-related-technologists-technicians","Engineering","14"
"119081","Lodging managers",2014,"2014","true","true",2014,1101.7962313052458,71955.4597815293,42808.57427281585,0.6894241619100616,99,"lodging-managers","Engineering","14"
"537021","Crane & tower operators",2014,"2014","true","true",125,274.49192061353193,71953.488,103821.50661727056,0.07612024668988822,6,"crane-tower-operators","Engineering","14"
"513092","Food batchmakers",2020,"2020","true","true",352,460.62295247543204,71925.22159090909,78977.99728187695,0.13358621720251146,16,"food-batchmakers","Engineering","14"
"274030","Television, video, & motion picture camera operators & editors",2018,"2018","true","true",947,755.5241193199436,71787.10559662091,65300.52413034054,0.633549243339087,44,"television-video-motion-picture-camera-operators-editors","Engineering","14"
"132021","Appraisers & assessors of real estate",2015,"2015","true","true",1378,911.3752028465173,71783.48621190131,33345.07562505158,0.7449783996373232,67,"appraisers-assessors-of-real-estate","Engineering","14"
"419010","Models, demonstrators, & product promoters",2020,"2020","true","true",533,566.8101025936744,71762.78986866791,147940.4285572534,0.36481817191686344,17,"models-demonstrators-product-promoters","Engineering","14"
"2590XX","Other education, training, & library workers",2017,"2017","true","true",1346,900.7312882731669,71709.06389301634,41231.559767759085,0.3970523583505842,74,"other-education-training-library-workers","Engineering","14"
"434131","Loan interviewers & clerks",2016,"2016","true","true",543,572.1024874418945,71583.67403314917,63433.259406533216,0.1641362917764142,22,"loan-interviewers-clerks","Engineering","14"
"211015","Rehabilitation counselors",2020,"2020","true","true",125,274.49193076489627,71577.2,63396.360541854265,0.14774083738346802,9,"rehabilitation-counselors","Engineering","14"
"439041","Insurance claims & policy processing clerks",2019,"2019","true","true",2027,1105.34702880555,71565.96201282684,40017.935222677144,0.22103303834153717,87,"insurance-claims-policy-processing-clerks","Engineering","14"
"371011","Firstline supervisors of housekeeping & janitorial workers",2015,"2015","true","true",2059,1114.037231111955,71541.0111704711,37534.536914171746,0.37587719509831075,99,"firstline-supervisors-of-housekeeping-janitorial-workers","Engineering","14"
"5140XX","Model makers, patternmakers, & molding machine setters, metal & plastic",2016,"2016","true","true",492,544.5735593965036,71453.33739837399,28542.189362561032,0.3878089897564874,18,"model-makers-patternmakers-molding-machine-setters-metal-plastic","Engineering","14"
"194031","Chemical technicians",2019,"2019","true","true",1817,1046.5248536051465,71450.76940011008,25434.99409127669,0.8880958991537066,93,"chemical-technicians","Engineering","14"
"132082","Tax preparers",2019,"2019","true","true",1656,999.0851098181057,71296.64251207729,57051.45237922547,0.65614868944814,85,"tax-preparers","Engineering","14"
"519020","Crushing, grinding, polishing, mixing, & blending workers",2020,"2020","true","true",358,464.53211884270223,71293.7122905028,81122.17806942207,0.14010043260412572,20,"crushing-grinding-polishing-mixing-blending-workers","Engineering","14"
"439XXX","Miscellaneous office & administrative support workers, including desktop publishers",2019,"2019","true","true",5758,1862.9539081511898,71291.1788815561,24352.10731622542,0.33896978436094294,280,"miscellaneous-office-administrative-support-workers-including-desktop-publishers","Engineering","14"
"5340XX","Subway, streetcar, & other rail transportation workers",2016,"2016","true","true",145,295.63682951319316,71265.3448275862,39253.470767130755,0.30108901491005186,7,"subway-streetcar-other-rail-transportation-workers","Engineering","14"
"492020","Radio & telecommunications equipment installers & repairers",2016,"2016","true","true",3058,1357.6529986625526,71249.15925441466,20182.58390645076,0.6872436889341861,137,"radio-telecommunications-equipment-installers-repairers","Engineering","14"
"493040","Heavy vehicle & mobile equipment service technicians & mechanics",2019,"2019","true","true",1812,1045.0839717632703,71228.04690949227,21232.104883016982,0.2806891554804414,75,"heavy-vehicle-mobile-equipment-service-technicians-mechanics","Engineering","14"
"2740XX","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other",2016,"2016","true","true",4685,1680.4373706033384,71146.98548559232,15698.196178218013,1.7583325490275976,213,"broadcast-sound-engineering-technicians-radio-operators-media-communication-equipment-workers-all-other","Engineering","14"
"472011","Boilermakers",2015,"2015","true","true",140,290.494930011938,71109.57142857143,58104.50037309471,0.33816754526693615,8,"boilermakers","Engineering","14"
"132081","Tax examiners & collectors, & revenue agents",2018,"2018","true","true",394,487.32902775765444,71108.80203045685,38046.03467746227,0.24992030160920087,22,"tax-examiners-collectors-revenue-agents","Engineering","14"
"453031","Fishing and hunting workers",2018,"2018","true","true",169,319.166909580275,71090.17159763313,85667.38468397551,0.287186504886921,5,"fishing-and-hunting-workers","Engineering","14"
"394031","Morticians, undertakers, & funeral directors",2018,"2018","true","true",236,377.16415158844484,71053.95338983051,47831.886718023685,0.22297429911149982,13,"morticians-undertakers-funeral-directors","Engineering","14"
"519061","Inspectors, testers, sorters, samplers, & weighers",2019,"2019","true","true",20127,3482.8489743821183,71044.82948278432,9104.006178669468,0.8444435792505841,919,"inspectors-testers-sorters-samplers-weighers","Engineering","14"
"499060","Precision instrument & equipment repairers",2019,"2019","true","true",1975,1091.076998717832,71021.49873417722,39150.80226435153,1.2085711653817242,92,"precision-instrument-equipment-repairers","Engineering","14"
"232011","Paralegals & legal assistants",2018,"2018","true","true",3103,1367.606040757565,71002.3264582662,31031.86426584925,0.27509216972507256,138,"paralegals-legal-assistants","Engineering","14"
"151134","Web developers (Legacy)",2017,"2017","true","true",7157,2076.9661639916317,70951.96339248288,14065.611267151768,1.5334886226271973,338,"web-developers-legacy","Engineering","14"
"2740XX","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other",2015,"2015","true","true",4868,1712.9410392737188,70783.85784716516,14260.056830128115,1.8819393175265697,212,"broadcast-sound-engineering-technicians-radio-operators-media-communication-equipment-workers-all-other","Engineering","14"
"435111","Weighers, measurers, checkers, & samplers, recordkeeping",2014,"2014","true","true",965,762.6703759818639,70753.90880829016,36548.5158551933,0.46085884707106395,50,"weighers-measurers-checkers-samplers-recordkeeping","Engineering","14"
"194021","Biological technicians",2016,"2016","true","true",405,494.0849731403048,70747.4024691358,50631.18887437411,0.6844579610627107,23,"biological-technicians","Engineering","14"
"291122","Occupational therapists",2014,"2014","true","true",187,335.7339529795637,70684.7486631016,36247.97533179075,0.0768530066018097,14,"occupational-therapists","Engineering","14"
"434051","Customer service representatives",2018,"2018","true","true",24171,3816.681789110582,70652.43564602209,10996.595791452126,0.29897832107408046,1092,"customer-service-representatives","Engineering","14"
"132081","Tax examiners & collectors, & revenue agents",2017,"2017","true","true",325,442.60462383394633,70613.07692307692,43223.26166917742,0.20783224599056252,19,"tax-examiners-collectors-revenue-agents","Engineering","14"
"131022","Wholesale & retail buyers, except farm products",2015,"2015","true","true",2347,1189.3991542430363,70572.10481465701,39229.92259719346,0.4172308040440328,102,"wholesale-retail-buyers-except-farm-products","Engineering","14"
"291011","Chiropractors",2019,"2019","true","true",996,774.8238158761676,70551.80522088353,45032.10679128021,0.7412313801220548,50,"chiropractors","Engineering","14"
"17301X","Other drafters",2020,"2020","true","true",8108,2210.6487881540543,70492.89220522941,14934.41390127551,2.725175034270843,379,"other-drafters","Engineering","14"
"435111","Weighers, measurers, checkers, & samplers, recordkeeping",2017,"2017","true","true",1327,894.3514370761295,70420.47776940468,32137.363984153304,0.5902595739988529,64,"weighers-measurers-checkers-samplers-recordkeeping","Engineering","14"
"171020","Surveyors, cartographers, & photogrammetrists",2017,"2017","true","true",4836,1707.3028931760225,70393.21567411083,19698.653030815465,4.956304228193986,244,"surveyors-cartographers-photogrammetrists","Engineering","14"
"171020","Surveyors, cartographers, & photogrammetrists",2018,"2018","true","true",4963,1729.575326888959,70308.26616965546,16839.022510482384,4.972621058003489,245,"surveyors-cartographers-photogrammetrists","Engineering","14"
"474011","Construction & building inspectors",2018,"2018","true","true",6666,2004.4602759480654,70290.40459045905,14107.552954271445,2.7296830459491566,312,"construction-building-inspectors","Engineering","14"
"493040","Heavy vehicle & mobile equipment service technicians & mechanics",2020,"2020","true","true",2113,1128.5515763076628,70260.08424041647,28821.31070221411,0.30767274701722236,77,"heavy-vehicle-mobile-equipment-service-technicians-mechanics","Engineering","14"
"232011","Paralegals & legal assistants",2019,"2019","true","true",2691,1273.5841482758738,70230.53883314753,30954.610935058397,0.22902466633697205,121,"paralegals-legal-assistants","Engineering","14"
"194031","Chemical technicians",2018,"2018","true","true",2027,1105.3469178047449,70225.34583127775,23992.2053682776,1.0139059823003171,99,"chemical-technicians","Engineering","14"
"211092","Probation officers & correctional treatment specialists",2014,"2014","true","true",388,483.6041323200434,70212.96134020618,27309.537795506047,0.1615636529592145,19,"probation-officers-correctional-treatment-specialists","Engineering","14"
"499043","Maintenance workers, machinery",2019,"2019","true","true",369,471.6147705660388,70160.20867208672,46124.84733310905,0.42967270658986567,18,"maintenance-workers-machinery","Engineering","14"
"439041","Insurance claims & policy processing clerks",2018,"2018","true","true",2193,1149.7165898287744,70133.50980392157,37431.48106432089,0.2217688716900179,97,"insurance-claims-policy-processing-clerks","Engineering","14"
"499044","Millwrights",2020,"2020","true","true",363,467.76480213948264,70113.81267217631,28332.254008520038,0.2782508855123385,19,"millwrights","Engineering","14"
"519061","Inspectors, testers, sorters, samplers, & weighers",2018,"2018","true","true",20498,3514.793999816974,70081.42008976486,8994.395740801849,0.8837539168198619,959,"inspectors-testers-sorters-samplers-weighers","Engineering","14"
"519061","Inspectors, testers, sorters, samplers, & weighers",2020,"2020","true","true",19377,3417.351409865152,70061.714094029,8811.634921347866,0.7829779034472405,876,"inspectors-testers-sorters-samplers-weighers","Engineering","14"
"232011","Paralegals & legal assistants",2014,"2014","true","true",2602,1252.3457854790859,70059.2909300538,39058.79620749105,0.26114088710618105,115,"paralegals-legal-assistants","Engineering","14"
"492091","Avionics technicians",2018,"2018","true","true",267,401.1714243408158,70035.46441947565,43180.43513750627,0.40981096052041577,18,"avionics-technicians","Engineering","14"
"173020","Engineering technicians, except drafters",2014,"2014","true","true",18151,3307.4715147301845,70017.00022037353,8797.394836986661,1.6733446823370761,921,"engineering-technicians-except-drafters","Engineering","14"
"151255","Web and digital interface designers",2020,"2020","true","true",2344,1188.6394182243926,69908.05759385666,28356.805939209742,1.3030273481373962,100,"web-and-digital-interface-designers","Engineering","14"
"193034","School psychologists",2019,"2019","true","true",265,399.6660933539959,69900.14716981132,41587.436582123424,0.23126926783813384,11,"school-psychologists","Engineering","14"
"17302X","Other engineering technologists and technicians, except drafters",2018,"2018","true","true",12967,2795.600697547307,69880.65042029768,9782.770159609845,1.5263676521092915,638,"other-engineering-technologists-and-technicians-except-drafters","Engineering","14"
"151255","Web and digital interface designers",2018,"2018","true","true",2458,1217.2002294937258,69827.61065907242,28394.78191129001,1.4575090507928603,108,"web-and-digital-interface-designers","Engineering","14"
"119051","Food service managers",2015,"2015","true","true",8222,2226.130446658482,69822.47008027244,20723.170403315566,0.35353813998023625,353,"food-service-managers","Engineering","14"
"536051","Transportation inspectors",2017,"2017","true","true",1347,901.0658185810086,69819.50037119524,25188.73573766203,1.1223759883138882,61,"transportation-inspectors","Engineering","14"
"132082","Tax preparers",2020,"2020","true","true",1684,1007.4960108261787,69815.88301662708,56652.67126448344,0.6455304269854985,79,"tax-preparers","Engineering","14"
"292061","Licensed practical & licensed vocational nurses",2015,"2015","true","true",823,704.325458235445,69751.90157958688,84670.6633331166,0.042221918313727076,41,"licensed-practical-licensed-vocational-nurses","Engineering","14"
"1940XX","Geological & petroleum technicians, & nuclear technicians",2018,"2018","true","true",1760,1029.9792205099895,69678.81079545454,30561.394893891724,1.4735301912433234,85,"geological-petroleum-technicians-nuclear-technicians","Engineering","14"
"21109X","Miscellaneous community & social service specialists, including health educators & community health workers",2019,"2019","true","true",684,642.0987172406882,69657.79385964913,57166.05988652487,0.26034167224502774,40,"miscellaneous-community-social-service-specialists-including-health-educators-community-health-workers","Engineering","14"
"2590XX","Other education, training, & library workers",2020,"2020","true","true",1556,968.450160555602,69505.05526992287,36150.68246757653,0.42788922008756564,89,"other-education-training-library-workers","Engineering","14"
"519010","Chemical processing machine setters, operators, & tenders",2017,"2017","true","true",925,746.6966850494946,69490.66162162162,40852.12142719217,0.5799624150751277,45,"chemical-processing-machine-setters-operators-tenders","Engineering","14"
"493011","Aircraft mechanics & service technicians",2017,"2017","true","true",2909,1324.16532463649,69487.25438294947,15754.749015813246,0.5699561812471777,136,"aircraft-mechanics-service-technicians","Engineering","14"
"519195","Molders, shapers, & casters, except metal & plastic",2016,"2016","true","true",185,333.93376769631084,69485.53513513514,81488.44252436681,0.25738079241397305,11,"molders-shapers-casters-except-metal-plastic","Engineering","14"
"5340XX","Subway, streetcar, & other rail transportation workers",2015,"2015","true","true",139,289.45558987101,69471.93525179857,42325.62472575377,0.3093062487946217,7,"subway-streetcar-other-rail-transportation-workers","Engineering","14"
"49904X","Industrial & refractory machinery mechanics",2018,"2018","true","true",5804,1870.379737714876,69470.47915230875,14221.601123333483,0.5398851958317119,268,"industrial-refractory-machinery-mechanics","Engineering","14"
"413041","Travel agents",2018,"2018","true","true",636,619.1592510861794,69435.82704402515,54262.986444478505,0.35241299249535113,29,"travel-agents","Engineering","14"
"173020","Engineering technicians, except drafters",2016,"2016","true","true",18072,3300.273983216839,69416.07719123506,8588.630620084581,1.6587727492481024,892,"engineering-technicians-except-drafters","Engineering","14"
"2740XX","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other",2017,"2017","true","true",5140,1760.1453352149274,69396.86984435798,15797.13488335773,1.814789732503918,225,"broadcast-sound-engineering-technicians-radio-operators-media-communication-equipment-workers-all-other","Engineering","14"
"292090","Miscellaneous health technologists & technicians",2020,"2020","true","true",1492,948.3245300718794,69326.80361930295,40592.05792118725,0.32980368440795393,76,"miscellaneous-health-technologists-technicians","Engineering","14"
"499043","Maintenance workers, machinery",2017,"2017","true","true",270,403.4188913691107,69270.64444444445,57151.44765089624,0.3236525214020228,14,"maintenance-workers-machinery","Engineering","14"
"439111","Statistical assistants",2017,"2017","true","true",457,524.8463317098401,69234.22319474835,57765.99116937203,0.7541006353918714,26,"statistical-assistants","Engineering","14"
"49904X","Industrial & refractory machinery mechanics",2017,"2017","true","true",5405,1804.9468467891484,69204.65143385754,14267.156980965165,0.5072641616010019,266,"industrial-refractory-machinery-mechanics","Engineering","14"
"413011","Advertising sales agents",2016,"2016","true","true",1599,981.7400866517366,69191.37961225766,47546.859892729655,0.336437694185008,71,"advertising-sales-agents","Engineering","14"
"119051","Food service managers",2016,"2016","true","true",8229,2227.0788776290797,69190.13355207194,20080.183600256147,0.34149760422848574,370,"food-service-managers","Engineering","14"
"439XXX","Miscellaneous office & administrative support workers, including desktop publishers",2020,"2020","true","true",5878,1882.2657436513919,69152.75927186117,21857.60484449133,0.3262008947602797,287,"miscellaneous-office-administrative-support-workers-including-desktop-publishers","Engineering","14"
"292061","Licensed practical & licensed vocational nurses",2016,"2016","true","true",764,678.6100071693301,69112.01963350785,91887.59875131864,0.03664439419534939,39,"licensed-practical-licensed-vocational-nurses","Engineering","14"
"291122","Occupational therapists",2019,"2019","true","true",693,646.3092260249662,68984.36507936507,28006.130246156426,0.20663263709255889,29,"occupational-therapists","Engineering","14"
"171020","Surveyors, cartographers, & photogrammetrists",2016,"2016","true","true",4630,1670.5447497470996,68927.14535637149,18823.943406854643,4.86465064663423,235,"surveyors-cartographers-photogrammetrists","Engineering","14"
"132082","Tax preparers",2014,"2014","true","true",1981,1092.7324490354656,68892.86925795053,55988.65350352605,0.9032442132375421,99,"tax-preparers","Engineering","14"
"518031","Water & wastewater treatment plant & system operators",2019,"2019","true","true",1557,968.7612796876306,68892.62170841362,20779.817990259795,0.5882038171062663,73,"water-wastewater-treatment-plant-system-operators","Engineering","14"
"272099","Entertainers & performers, sports & related workers, all other",2019,"2019","true","true",311,432.9666996871639,68860.57877813505,75367.66086641698,0.3360729936186825,13,"entertainers-performers-sports-related-workers-all-other","Engineering","14"
"519010","Chemical processing machine setters, operators, & tenders",2018,"2018","true","true",1255,869.7506190641824,68720.16015936255,41280.58553720047,0.7556817325767357,50,"chemical-processing-machine-setters-operators-tenders","Engineering","14"
"173020","Engineering technicians, except drafters",2015,"2015","true","true",18494,3338.575490585136,68719.83448686061,8480.05022868809,1.7032879344774008,918,"engineering-technicians-except-drafters","Engineering","14"
"211092","Probation officers & correctional treatment specialists",2015,"2015","true","true",395,487.9470395736808,68695.58227848102,29474.791710554164,0.16405659849479667,18,"probation-officers-correctional-treatment-specialists","Engineering","14"
"331011","Firstline supervisors of correctional officers",2014,"2014","true","true",340,452.7033157150603,68617.25882352941,30446.880237593232,0.2236583588439481,16,"firstline-supervisors-of-correctional-officers","Engineering","14"
"292030","Diagnostic related technologists & technicians",2015,"2015","true","true",1595,980.5112991910263,68598.92351097178,30055.33491492218,0.18042787348437456,87,"diagnostic-related-technologists-technicians","Engineering","14"
"173020","Engineering technicians, except drafters",2017,"2017","true","true",17934,3287.6544378329477,68581.38981822236,8327.133815519066,1.605700441310022,871,"engineering-technicians-except-drafters","Engineering","14"
"518031","Water & wastewater treatment plant & system operators",2018,"2018","true","true",1600,982.0471950006103,68579.768125,18895.058162894038,0.6324360857978538,77,"water-wastewater-treatment-plant-system-operators","Engineering","14"
"1940XX","Geological & petroleum technicians, & nuclear technicians",2014,"2014","true","true",579,590.7627696348293,68571.26252158894,52343.39656480976,1.123886373199985,31,"geological-petroleum-technicians-nuclear-technicians","Engineering","14"
"514010","Computer control programmers & operators",2014,"2014","true","true",1696,1011.0787436170547,68565.0483490566,34840.52636243647,0.8523609833694118,87,"computer-control-programmers-operators","Engineering","14"
"49904X","Industrial & refractory machinery mechanics",2019,"2019","true","true",6793,2023.464376453611,68551.8680995142,13356.186156885131,0.609405120336736,285,"industrial-refractory-machinery-mechanics","Engineering","14"
"519010","Chemical processing machine setters, operators, & tenders",2019,"2019","true","true",1406,920.588082925081,68524.46017069701,38402.90967408368,0.7786657179624533,59,"chemical-processing-machine-setters-operators-tenders","Engineering","14"
"499096","Riggers",2019,"2019","true","true",72,208.32476511592523,68494.84722222222,55678.858535828316,0.20951505930367575,5,"riggers","Engineering","14"
"292043","Paramedics",2018,"2018","true","true",597,599.8753720148819,68482.58458961474,92934.20435311315,0.21581539153075732,23,"paramedics","Engineering","14"
"292061","Licensed practical & licensed vocational nurses",2014,"2014","true","true",867,722.907825228516,68467.23529411765,79603.18251305775,0.0476300966787444,41,"licensed-practical-licensed-vocational-nurses","Engineering","14"
"291181","Audiologists",2018,"2018","true","true",110,257.49626673327083,68411.85454545454,74957.44021124991,0.2393791800214611,7,"audiologists","Engineering","14"
"492091","Avionics technicians",2014,"2014","true","true",229,371.52850064240045,68400.43231441049,52359.7242564354,0.35309948542716485,12,"avionics-technicians","Engineering","14"
"537021","Crane & tower operators",2017,"2017","true","true",235,376.36422366631535,68394.22127659574,41725.91130709762,0.13973300124364976,10,"crane-tower-operators","Engineering","14"
"499044","Millwrights",2015,"2015","true","true",345,456.0198690251039,68391.16231884058,39822.58598027208,0.28131423233082875,18,"millwrights","Engineering","14"
"434051","Customer service representatives",2017,"2017","true","true",21068,3563.317209305427,68383.38019745586,11146.07217260124,0.2777590576734859,975,"customer-service-representatives","Engineering","14"
"291127","Speechlanguage pathologists",2014,"2014","true","true",339,452.0370869674026,68378.37168141593,44878.25706863845,0.1018389550739177,20,"speechlanguage-pathologists","Engineering","14"
"492020","Radio & telecommunications equipment installers & repairers",2018,"2018","true","true",3215,1392.0679795910546,68350.47216174184,16378.386474135059,0.7049977268208314,149,"radio-telecommunications-equipment-installers-repairers","Engineering","14"
"5360XX","Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians",2019,"2019","true","true",305,428.7698400456221,68344.72131147541,37570.03790648771,0.4421224833960834,14,"miscellaneous-transportation-workers-including-bridge-lock-tenders-traffic-technicians","Engineering","14"
"519020","Crushing, grinding, polishing, mixing, & blending workers",2019,"2019","true","true",412,498.33657150878014,68297.68446601942,67330.8957364129,0.16455730726239726,22,"crushing-grinding-polishing-mixing-blending-workers","Engineering","14"
"49904X","Industrial & refractory machinery mechanics",2020,"2020","true","true",7508,2127.2860467233004,68292.71283963772,11821.327054829695,0.6548079221830928,279,"industrial-refractory-machinery-mechanics","Engineering","14"
"519061","Inspectors, testers, sorters, samplers, & weighers",2017,"2017","true","true",19692,3445.0047849841826,68256.52742230348,9173.679687495707,0.882011882469092,926,"inspectors-testers-sorters-samplers-weighers","Engineering","14"
"232011","Paralegals & legal assistants",2017,"2017","true","true",3004,1345.612988789819,68235.83055925433,32165.135363676207,0.2752275896432886,125,"paralegals-legal-assistants","Engineering","14"
"2590XX","Other education, training, & library workers",2016,"2016","true","true",1310,888.6042503588042,68221.02748091603,45231.27514731915,0.3992667592665347,70,"other-education-training-library-workers","Engineering","14"
"499071","Maintenance & repair workers, general",2020,"2020","true","true",8111,2211.0577034330536,68170.8679570953,11552.220997176499,0.45578530610653967,381,"maintenance-repair-workers-general","Engineering","14"
"435041","Meter readers, utilities",2017,"2017","true","true",97,241.80232854630495,68155.47422680413,75603.63360194411,0.12570197691295085,5,"meter-readers-utilities","Engineering","14"
"514111","Tool & die makers",2016,"2016","true","true",366,469.6937020246647,68148.80054644808,35235.8844294102,0.23566793048122234,15,"tool-die-makers","Engineering","14"
"475031","Explosives workers, ordnance handling experts, & blasters",2016,"2016","true","true",238,378.75892052862645,68075.34453781512,55945.25465679735,0.4697256414189323,9,"explosives-workers-ordnance-handling-experts-blasters","Engineering","14"
"492091","Avionics technicians",2020,"2020","true","true",333,448.01895380233356,68018.96996996997,44939.45925002086,0.43364503826650147,23,"avionics-technicians","Engineering","14"
"475032","Explosives workers, ordnance handling experts, and blasters",2018,"2018","true","true",277,408.6149285506553,67972.4368231047,52476.961617352026,0.5109537413853681,11,"explosives-workers-ordnance-handling-experts-and-blasters","Engineering","14"
"292052","Pharmacy technicians",2018,"2018","true","true",2208,1153.6418288110024,67965.91349637682,43657.2103460868,0.2095979573842489,90,"pharmacy-technicians","Engineering","14"
"251000","Postsecondary teachers",2017,"2017","true","true",109611,8125.230007507544,67919.50098074098,5305.908526636482,2.6003459675012617,5506,"postsecondary-teachers","Engineering","14"
